146,Panorama Hotel," Carretera de lObach s/n, Escaldes-Engordany AD700, Andorra 
",hotel,42.5101,1.53879,3.0,14650,14941
147,Hotel Panda," Avda del Consell General 11, Pas de la Casa AD200, Andorra 
",hotel,42.5434,1.73341,3.0,14941,14980
148,Hotel & Aparthotel Cosmos," Av. De les Escoles 10, Escaldes-Engordany AD700, Andorra 
",hotel,42.5094,1.54082,3.0,14980,15146
149,Niunit Hotel," Carretera General 1 s/n, El Serrat AD 300, Andorra 
",hotel,0.0,0.0,3.5,15146,15315
150,President Hotel," Av Santa Coloma 42 - 44, Andorra la Vella AD200, Andorra 
",hotel,42.5032,1.51331,3.0,15315,15570
151,Andorra Center," Dr. Nequi 12, Andorra la Vella AD500, Andorra 
",hotel,42.5077,1.52028,3.0,15570,15995
152,Ahotels Piolets," Ctra. General 2, s/n, Soldeu AD100, Andorra 
",hotel,42.5778,1.66605,3.5,15995,15995
153,Zenit Diplomatic Hotel," Avenida Tarragona, Andorra la Vella AD500, Andorra 
",hotel,42.5052,1.52614,3.0,15995,16168
154,Coma Pedrosa Hotel," Carretera General s/n, Arinsal 03500, Andorra 
",hotel,42.5846,1.47078,3.5,16168,16181
155,Hotel Cims," C/ Major 4 | Sant Jordi, 33, Pas de la Casa AD200, Andorra 
",hotel,42.535,1.58013,3.0,16181,16227
156,Hotel Arinsal," Carretera dArinsal s/n, Arinsal AD400, Andorra 
",hotel,42.5751,1.48148,3.5,16227,16231
157,Hotel Sant Jordi," Av. Princep Benlloch, 45, Andorra la Vella AD500, Andorra 
",hotel,42.5064,1.51841,3.0,16231,16331
158,Hotel Les Fonts," Carrer de lAigueta, num 6, Andorra la Vella AD500, Andorra 
",hotel,42.5075,1.53112,3.0,16331,16355
159,Hotel Crest," Carretera dArinsal | Peu de Pistes, Arinsal AD400, Andorra 
",hotel,42.5748,1.48185,3.5,16355,16365
160,Hotel Austria," Carretera General Km 22 | Bordes d´Envalira, Soldeu AD100, Andorra 
",hotel,42.5778,1.66605,3.0,16365,16387
161,Hotel Ordino," Av. Mosen Cinto Verdaguer 1, Ordino AD300, Andorra 
",hotel,42.5556,1.53353,4.0,16387,16388
162,Artic Hotel," Tovira 11, Andorra la Vella AD500, Andorra 
",hotel,42.5062,1.51868,3.0,16388,16392
163,Pere dUrg Hotel," Carrer Pas de la Casa, 6, Encamp AD200, Andorra 
",hotel,42.5348,1.5802,3.0,16392,16420
164,Frontera Blanca," dEncamp 39, Pas de la Casa AD200, Andorra 
",hotel,42.5394,1.73348,3.0,16420,16439
165,Calgary Apartments Pas De La Casa," La Solana 2-4, Pas de la Casa, Andorra 
",hotel,42.5426,1.73158,3.5,16439,16447
166,Kyriad Andorra Comtes dUrgell Hotel," Avinguda de les Escoles 29, Escaldes-Engordany AD700, Andorra 
",hotel,42.5108,1.54112,3.0,16447,16590
